HoleId,CompanyHoleId,Dataset,Longitude,Latitude,MaxDepth,Elevation
84396FORRESTANIALNR0526,LNR0526,FORRESTANIA,119.74093614037382,-32.47618187211746,10.0,378.0
84396FORRESTANIALNR0527,LNR0527,FORRESTANIA,119.7410318125381,-32.47617978734213,10.0,378.0
84396FORRESTANIALNR0528,LNR0528,FORRESTANIA,119.74114871783846,-32.47617633809974,10.0,378.0
84396FORRESTANIALNR0529,LNR0529,FORRESTANIA,119.74122312950489,-32.476174716488714,10.0,378.0
84396FORRESTANIALNR0530,LNR0530,FORRESTANIA,119.74132943187524,-32.47617239982539,10.0,378.0
84396FORRESTANIALNR0531,LNR0531,FORRESTANIA,119.74145699470363,-32.476169619711115,10.0,378.0
84396FORRESTANIALNR0532,LNR0532,FORRESTANIA,119.74154203657953,-32.476167766229956,10.0,378.0
84396FORRESTANIALNR0533,LNR0533,FORRESTANIA,119.74164833891346,-32.47616544929785,10.0,378.0
84396FORRESTANIALNR0534,LNR0534,FORRESTANIA,119.74176527146675,-32.47616290056907,10.0,378.0
84396FORRESTANIALNR0535,LNR0535,FORRESTANIA,119.74187157377517,-32.47616058344882,10.0,378.0
84396FORRESTANIALNR0536,LNR0536,FORRESTANIA,119.74196721850281,-32.47615759687961,10.0,378.0
84396FORRESTANIALNR0537,LNR0537,FORRESTANIA,119.74207352078712,-32.47615527958924,10.0,378.0
84396FORRESTANIAMER147,MER147,FORRESTANIA,119.7351488986208,-32.48916493439379,6.0,381.0
84527ForrestaniaLFPA0049,LFPA0049,Forrestania,119.72543799639892,-32.67685839105923,49.0,407.0
84527ForrestaniaLFPA0050,LFPA0050,Forrestania,119.72591106171151,-32.67663143943242,76.0,406.0
84527ForrestaniaLFPA0051,LFPA0051,Forrestania,119.72685728853801,-32.676177439615344,30.0,403.0
84527ForrestaniaLFPA0052,LFPA0052,Forrestania,119.72733045276456,-32.67595048157204,34.0,402.0
84527ForrestaniaLFPA0053,LFPA0053,Forrestania,119.72780350528066,-32.675723434074435,11.0,401.0
84527ForrestaniaLFPA0054,LFPA0054,Forrestania,119.72827666464624,-32.67549647270099,32.0,400.0
84527ForrestaniaLFPA0055,LFPA0055,Forrestania,119.72874971230105,-32.67526942187417,31.0,399.0
84527ForrestaniaLFPA0056,LFPA0056,Forrestania,119.72922276026726,-32.67504245948928,25.0,399.0
84527ForrestaniaLFPA0057,LFPA0057,Forrestania,119.72969590959923,-32.67481540301493,17.0,399.0
84527ForrestaniaLFPA0058,LFPA0058,Forrestania,119.73016895270506,-32.67458843730102,20.0,399.0
84527ForrestaniaLFPA0059,LFPA0059,Forrestania,119.7306420971752,-32.674361377497036,26.0,400.0
84527ForrestaniaLFPA0060,LFPA0060,Forrestania,119.73111513542062,-32.674134408454314,24.0,401.0
84527ForrestaniaLFPA0061,LFPA0061,Forrestania,119.73158827502886,-32.673907345320906,23.0,402.0
84527ForrestaniaLFPA0062,LFPA0062,Forrestania,119.73206131059038,-32.673680372182744,24.0,403.0
84527ForrestaniaLFPA0063,LFPA0063,Forrestania,119.73253445512657,-32.67345330227675,28.0,403.0
84527ForrestaniaLFPA0064,LFPA0064,Forrestania,119.73300749309263,-32.673226323265894,34.0,404.0
84527ForrestaniaLFPA0065,LFPA0065,Forrestania,119.7263842311006,-32.676404483936565,57.0,405.0
84527ForrestaniaWB001,WB001,Forrestania,119.70828226056172,-32.64521162288601,45.0,420.0
84527ForrestaniaWB002,WB002,Forrestania,119.70849047962689,-32.64511173186485,20.0,420.0
84527ForrestaniaWB003,WB003,Forrestania,119.7086039401836,-32.64505734652048,19.0,420.0
84527ForrestaniaWB004,WB004,Forrestania,119.7087080493207,-32.64500740079363,46.0,420.0
84527ForrestaniaWB005,WB005,Forrestania,119.70892561562651,-32.644902979249466,76.0,421.0
84527ForrestaniaWB006,WB006,Forrestania,119.70815543694256,-32.643157021557904,31.0,422.0
84527ForrestaniaWB007,WB007,Forrestania,119.70800405586094,-32.6432296271323,34.0,422.0
84527ForrestaniaWB008,WB008,Forrestania,119.70784321959454,-32.64330676458621,37.0,423.0
84527ForrestaniaWB009,WB009,Forrestania,119.70767293079861,-32.64338852399267,33.0,423.0
84527ForrestaniaWB010,WB010,Forrestania,119.70752154868788,-32.64346112900423,45.0,423.0
84527ForrestaniaWB011,WB011,Forrestania,119.70730398174445,-32.64356545797123,42.0,423.0
84527ForrestaniaWER050,WER050,Forrestania,119.71424924731475,-32.63537954405228,36.0,436.0
84527ForrestaniaWER051,WER051,Forrestania,119.7143905225216,-32.635311656582985,26.0,437.0
84527ForrestaniaWER052,WER052,Forrestania,119.71453169101464,-32.63524377126961,16.0,437.0
84527ForrestaniaWER053,WER053,Forrestania,119.71467296577922,-32.635175883503194,22.0,437.0
84527ForrestaniaWER054,WER054,Forrestania,119.71481413383023,-32.63510799789294,20.0,438.0
84527ForrestaniaWER055,WER055,Forrestania,119.71495540815265,-32.63504010982938,20.0,438.0
84527ForrestaniaWER056,WER056,Forrestania,119.71509657576165,-32.63497222392223,26.0,438.0
84527ForrestaniaWER057,WER057,Forrestania,119.71523784964185,-32.63490433556154,22.0,438.0
84527ForrestaniaWER058,WER058,Forrestania,119.71537901680882,-32.634836449357486,24.0,439.0
84527ForrestaniaWER059,WER059,Forrestania,119.71566145969568,-32.63470076430725,22.0,439.0
84527ForrestaniaWER060,WER060,Forrestania,119.71594389897464,-32.63456498855453,30.0,440.0
84527ForrestaniaWER061,WER061,Forrestania,119.71622633736938,-32.63442921220781,26.0,440.0
84527ForrestaniaWER062,WER062,Forrestania,119.71650877487991,-32.634293435267146,42.0,440.0
84527ForrestaniaWER072,WER072,Forrestania,119.71460865020408,-32.63647126755774,32.0,437.0
84527ForrestaniaWER073,WER073,Forrestania,119.71474981706868,-32.636403382354366,36.0,438.0
84527ForrestaniaWER074,WER074,Forrestania,119.71489109021806,-32.63633549469645,12.0,438.0
84527ForrestaniaWER075,WER075,Forrestania,119.71503225666456,-32.636267609193624,10.0,438.0
84527ForrestaniaWER076,WER076,Forrestania,119.71517353081046,-32.636199721044626,18.0,439.0
84527ForrestaniaWER077,WER077,Forrestania,119.71531469999148,-32.63613183481564,8.0,439.0
84527ForrestaniaWER078,WER078,Forrestania,119.71545597544498,-32.63606394613287,16.0,439.0
84527ForrestaniaWER079,WER079,Forrestania,119.7155971441839,-32.63599605960701,24.0,439.0
84527ForrestaniaWER080,WER080,Forrestania,119.71573841919518,-32.635928170627096,16.0,440.0
84527ForrestaniaWER081,WER081,Forrestania,119.71602086206113,-32.63579239452731,14.0,440.0
84527ForrestaniaWER082,WER082,Forrestania,119.71630330676749,-32.635656707941926,14.0,440.0
84527ForrestaniaWER083,WER083,Forrestania,119.7165857478651,-32.63552093065411,20.0,441.0
84527ForrestaniaWER087,WER087,Forrestania,119.71383821424648,-32.63810598434165,36.0,435.0
84527ForrestaniaWER088,WER088,Forrestania,119.71412066042457,-32.6379702140017,32.0,436.0
84527ForrestaniaWER089,WER089,Forrestania,119.71440310548809,-32.63783444201466,4.0,437.0
84527ForrestaniaWER090,WER090,Forrestania,119.71468554971531,-32.63769866942839,6.0,437.0
84527ForrestaniaWER091,WER091,Forrestania,119.71496799310621,-32.637562896242926,10.0,438.0
84527ForrestaniaWER092,WER092,Forrestania,119.71510916124052,-32.637495010578036,10.0,439.0
84527ForrestaniaWER093,WER093,Forrestania,119.71525043838875,-32.637427212566124,18.0,439.0
84527ForrestaniaWER094,WER094,Forrestania,119.71539160610511,-32.63735932660177,20.0,439.0
84527ForrestaniaWER095,WER095,Forrestania,119.71553288010729,-32.637291438182224,10.0,439.0
84527ForrestaniaWER096,WER096,Forrestania,119.71567404740557,-32.6372235519184,14.0,440.0
84527ForrestaniaWER097,WER097,Forrestania,119.71581532098946,-32.63715566319912,18.0,440.0
84527ForrestaniaWER098,WER098,Forrestania,119.71595648786969,-32.63708777663581,18.0,440.0
84527ForrestaniaWER099,WER099,Forrestania,119.71609776103534,-32.63701988761685,14.0,440.0
84527ForrestaniaWER100,WER100,Forrestania,119.71623892749747,-32.63695200075405,16.0,441.0
84527ForrestaniaWER101,WER101,Forrestania,119.71638020024488,-32.6368841114354,20.0,441.0
84527ForrestaniaWER102,WER102,Forrestania,119.71666264134738,-32.63674842476261,18.0,441.0
84527ForrestaniaWER104,WER104,Forrestania,119.71448000756345,-32.63906193395917,30.0,436.0
84527ForrestaniaWER105,WER105,Forrestania,119.7147624551681,-32.63892616104867,8.0,437.0
84527ForrestaniaWER106,WER106,Forrestania,119.7150449019364,-32.63879038753894,4.0,437.0
84527ForrestaniaWER107,WER107,Forrestania,119.7153273478683,-32.63865461342999,4.0,438.0
84527ForrestaniaWER108,WER108,Forrestania,119.71560979296385,-32.63851883872179,6.0,439.0
84527ForrestaniaWER109,WER109,Forrestania,119.71575107117455,-32.63845104009798,12.0,439.0
84527ForrestaniaWER110,WER110,Forrestania,119.7158922399517,-32.63838315352225,20.0,439.0
84527ForrestaniaWER111,WER111,Forrestania,119.71603351501572,-32.638315264490835,26.0,440.0
84527ForrestaniaWER112,WER112,Forrestania,119.71617468337475,-32.638247377615635,32.0,440.0
84527ForrestaniaWER113,WER113,Forrestania,119.71631595802049,-32.63817948828449,14.0,440.0
84527ForrestaniaWER114,WER114,Forrestania,119.71645712596143,-32.63811160110978,24.0,440.0
84527ForrestaniaWER115,WER115,Forrestania,119.71659840018887,-32.63804371147894,36.0,440.0
84527ForrestaniaWER118,WER118,Forrestania,119.7151218140174,-32.64001787847471,32.0,436.0
84527ForrestaniaWER119,WER119,Forrestania,119.71540426329082,-32.63988210404334,30.0,437.0
84527ForrestaniaWER120,WER120,Forrestania,119.71568671176385,-32.63974632901084,28.0,438.0
84527ForrestaniaWER121,WER121,Forrestania,119.71596915940042,-32.63961055337911,18.0,438.0
84527ForrestaniaWER122,WER122,Forrestania,119.71625160892975,-32.639474867255934,24.0,439.0
84527ForrestaniaWER123,WER123,Forrestania,119.71639288526485,-32.63940697776254,12.0,439.0
84527ForrestaniaWER124,WER124,Forrestania,119.71653405489374,-32.639339090425715,24.0,439.0
84527ForrestaniaWER130,WER130,Forrestania,119.71604619226166,-32.64083804062915,32.0,436.0
84527ForrestaniaWER131,WER131,Forrestania,119.71618736412813,-32.640770153583425,32.0,437.0
84527ForrestaniaWER132,WER132,Forrestania,119.71632864228415,-32.640702264081625,18.0,437.0
84527ForrestaniaWER133,WER133,Forrestania,119.71661109147036,-32.64056648693481,18.0,438.0
84527ForrestaniaWER161,WER161,Forrestania,119.71332508744658,-32.63455926273807,50.0,434.0
84527ForrestaniaWER162,WER162,Forrestania,119.71318391963464,-32.634627145792734,50.0,434.0
84527ForrestaniaWER163,WER163,Forrestania,119.71473729219498,-32.6338804977476,22.0,438.0
84527ForrestaniaWER164,WER164,Forrestania,119.71459612593694,-32.63394838318459,12.0,437.0
84527ForrestaniaWER165,WER165,Forrestania,119.71431368626676,-32.63408415591768,12.0,437.0
84527ForrestaniaWER166,WER166,Forrestania,119.71403124571238,-32.63421992805674,32.0,436.0
84527ForrestaniaWER167,WER167,Forrestania,119.7150197332622,-32.6337448142322,20.0,438.0
84527ForrestaniaWER168,WER168,Forrestania,119.71530217072235,-32.63360904001422,24.0,439.0
84527ForrestaniaWER169,WER169,Forrestania,119.71558460729827,-32.63347326520227,28.0,439.0
84527ForrestaniaWER170,WER170,Forrestania,119.71586704299003,-32.63333748979637,43.0,440.0
84527ForrestaniaWER173,WER173,Forrestania,119.71572587849988,-32.63340537642085,40.0,440.0
84527ForrestaniaWER174,WER174,Forrestania,119.71544344236605,-32.633541151529876,42.0,439.0
84527ForrestaniaWER175,WER175,Forrestania,119.71516100534814,-32.633676926044956,18.0,439.0
84527ForrestaniaWER176,WER176,Forrestania,119.714878564723,-32.63381260985749,28.0,438.0
84527ForrestaniaWER177,WER177,Forrestania,119.7144548529668,-32.63401627077757,38.0,437.0
84527ForrestaniaWER178,WER178,Forrestania,119.71417241285444,-32.63415204321355,46.0,436.0
85133ForrestaniaLMSR0001,LMSR0001,,119.65789518376302,-32.545784079956256,38.0,417.0
85133ForrestaniaLMSR0002,LMSR0002,,119.65895911314804,-32.545761589151844,40.0,418.0
85133ForrestaniaLMSR0003,LMSR0003,,119.66002304127863,-32.545739089228235,52.0,418.0
85133ForrestaniaLMSR0004,LMSR0004,,119.66108696929787,-32.545716579856254,31.0,417.0
85133ForrestaniaLMSR0005,LMSR0005,,119.66215089604788,-32.545694061369424,20.0,417.0
85133ForrestaniaLMSR0006,LMSR0006,,119.66321482152763,-32.54567153376765,21.0,416.0
85133ForrestaniaLMSR0007,LMSR0007,,119.66427874271915,-32.54564899008173,27.0,415.0
85133ForrestaniaLMSR0008,LMSR0008,,119.66534265485934,-32.545626419289555,50.0,414.0
85133ForrestaniaLMSR0009,LMSR0009,,119.66640656580934,-32.54560383951063,42.0,413.0
85133ForrestaniaLMSR0010,LMSR0010,,119.66747047556707,-32.54558125074507,38.0,412.0
85133ForrestaniaLMSR0011,LMSR0011,,119.6637467837918,-32.545660266548694,21.0,415.0
85133ForrestaniaLMSR0012,LMSR0012,,119.66481069893764,-32.54563770580895,34.0,414.0
85135ForrestaniaNMR0001,NMR0001,,119.67552746323757,-32.46006032433981,20.0,389.0
85135ForrestaniaNMR0149,NMR0149,,119.67538344189072,-32.456773069647035,3.049999952316284,391.0
85135ForrestaniaNMR0212,NMR0212,,119.67533615649876,-32.45567760288214,5.489999771118164,391.0
85135ForrestaniaNMR0213,NMR0213,,119.67541690567764,-32.455674984258714,3.049999952316284,392.0
85135ForrestaniaNMR0287,NMR0287,,119.67528778375318,-32.45458125732076,9.140000343322754,392.0
85135ForrestaniaNMR0288,NMR0288,,119.67536853195587,-32.45457863878605,9.140000343322754,392.0
85135ForrestaniaVGMR003,VGMR003,,119.67410235753866,-32.458263767909436,36.0,388.0
85135ForrestaniaVGMR004,VGMR004,,119.67450678241087,-32.45827320643411,54.0,389.0
85135ForrestaniaVGMR005,VGMR005,,119.67495238984216,-32.458236682961534,40.0,390.0
85135ForrestaniaVGMR006,VGMR006,,119.67389745557806,-32.45780825312684,54.0,388.0
85135ForrestaniaVGMR007,VGMR007,,119.67434386032193,-32.457798766061956,54.0,389.0
85135ForrestaniaVGMR008,VGMR008,,119.67480089353212,-32.45778905147761,33.0,390.0
85135ForrestaniaWI571,WI571,,119.66807074098772,-32.458362953634584,19.0,382.0
85135ForrestaniaWI572,WI572,,119.66913343466523,-32.45833410363201,26.0,383.0
85135ForrestaniaWI573,WI573,,119.67019506411947,-32.45830526723796,12.0,384.0
85135ForrestaniaWI574,WI574,,119.67125775510657,-32.4582763993506,22.0,385.0
85135ForrestaniaWI575,WI575,,119.67231938187243,-32.458247545089755,34.0,386.0
85135ForrestaniaWI576,WI576,,119.67338207016611,-32.45821865931769,30.0,388.0
85135ForrestaniaWI577,WI577,,119.66860207470319,-32.45834807918051,34.0,382.0
85135ForrestaniaWI578,WI578,,119.66700910884612,-32.45839177216155,12.0,381.0
85135ForrestaniaWI579,WI579,,119.66647774754956,-32.45840573876687,10.0,381.0
85135ForrestaniaWI580,WI580,,119.6675404432395,-32.45837690217618,16.0,382.0
85135ForrestaniaWI581,WI581,,119.66966479429689,-32.458320125846356,18.0,383.0
85135ForrestaniaWI592,WI592,,119.67032107405166,-32.461637099972236,11.0,384.0
85135ForrestaniaWI593,WI593,,119.67138274145469,-32.4616082513843,16.0,385.0
85135ForrestaniaWI594,WI594,,119.6723923513276,-32.461581401251365,22.0,386.0
85135ForrestaniaWWR0993,WWR0993,,119.67460788591964,-32.46118897144627,34.0,388.0
85135ForrestaniaWWR0994,WWR0994,,119.67476726884723,-32.461183779887364,28.0,388.0
85137ForrestaniaVGMR001,VGMR001,,119.67494585741483,-32.465567674173016,59.0,392.0
85137ForrestaniaVGMR002,VGMR002,,119.6753707735665,-32.4655496214649,37.0,393.0
85137ForrestaniaVNMR001,VNMR001,,119.67580711876617,-32.465558375246424,67.0,393.0
85137ForrestaniaWI595,WI595,,119.67350713516795,-32.461550504844894,16.0,387.0
85137ForrestaniaWI596,WI596,,119.67401725355367,-32.46153695934552,28.0,387.0
85137ForrestaniaWI597,WI597,,119.6745687985623,-32.46152162947009,26.0,387.0
85137ForrestaniaWI598,WI598,,119.67510017430105,-32.46150762759622,14.0,388.0
85137ForrestaniaWI599,WI599,,119.67568466728117,-32.46149159157181,10.0,388.0
85137ForrestaniaWI601,WI601,,119.6704423207837,-32.464878863332245,40.0,388.0
85137ForrestaniaWI602,WI602,,119.67150508918704,-32.464849988903424,30.0,387.0
85137ForrestaniaWI603,WI603,,119.67256679329792,-32.46482112810953,26.0,387.0
85137ForrestaniaWI604,WI604,,119.6736295590251,-32.46479223579967,10.0,389.0
85137ForrestaniaWI605,WI605,,119.67469126046186,-32.464763357142736,12.0,391.0
85137ForrestaniaWI606,WI606,,119.67575404817973,-32.46473534718376,9.0,392.0
85137ForrestaniaWWR0884,WWR0884,,119.67554191320403,-32.467738924144165,40.0,396.0
85137ForrestaniaWWR0900,WWR0900,,119.67565291110193,-32.466637387156226,28.0,394.0
85137ForrestaniaWWR0910,WWR0910,,119.67544616346376,-32.465545313054086,36.0,393.0
85137ForrestaniaWWR0911,WWR0911,,119.675604517232,-32.46554104352878,40.0,393.0
85137ForrestaniaWWR0912,WWR0912,,119.67576390726036,-32.46553585006013,34.0,393.0
85137ForrestaniaWWR0920,WWR0920,,119.67345874881437,-32.46451904236311,1.5199999809265137,388.0
85137ForrestaniaWWR0921,WWR0921,,119.67377646378316,-32.46450868384295,1.5199999809265137,389.0
85137ForrestaniaWWR0922,WWR0922,,119.67410483474357,-32.464498999735966,2.130000114440918,390.0
85137ForrestaniaWWR0923,WWR0923,,119.67442254944723,-32.464488639591266,3.049999952316284,390.0
85137ForrestaniaWWR0924,WWR0924,,119.67475195643544,-32.46447803006975,1.5199999809265137,391.0
85137ForrestaniaWWR0925,WWR0925,,119.67506969736819,-32.4644685693628,3.049999952316284,391.0
85137ForrestaniaWWR0926,WWR0926,,119.67539804025647,-32.46445798035873,3.049999952316284,391.0
85137ForrestaniaWWR0927,WWR0927,,119.6755574284045,-32.464452787264506,40.0,391.0
85137ForrestaniaWWR0928,WWR0928,,119.67571684318243,-32.4644484951058,6.099999904632568,392.0
85137ForrestaniaWWR0995,WWR0995,,119.6749266517418,-32.46117858812757,34.0,388.0
85137ForrestaniaWWR0996,WWR0996,,119.67508499814738,-32.46117431981213,28.0,388.0
85137ForrestaniaWWR0997,WWR0997,,119.67525500959958,-32.46116890144746,28.0,388.0
85137ForrestaniaWWR0998,WWR0998,,119.67541439197059,-32.46116370888073,18.0,388.0
85137ForrestaniaWWR0999,WWR0999,,119.67557271140357,-32.461158538716944,18.0,388.0
86264ForrestaniaBD025,BD025,,119.67871079080966,-32.49613208051887,329.8699951171875,390.0
86264ForrestaniaBD026,BD026,,119.6812113169167,-32.50266292296129,493.3999938964844,393.0
86264ForrestaniaBD027,BD027,,119.68053834845476,-32.50160732715664,397.0,393.0
86264ForrestaniaBD028,BD028,,119.67693607494756,-32.55660766126229,552.8499755859375,403.0
86264ForrestaniaBD029,BD029,,119.6795579643112,-32.52412124755177,342.04998779296875,394.0
86264ForrestaniaBD030,BD030,,119.67549552910194,-32.55821270093954,274.0,406.0
86264ForrestaniaBD031,BD031,,119.67558559315357,-32.56215583482876,220.89999389648438,407.0
86264ForrestaniaBD032,BD032,,119.67616755153348,-32.55817925268776,382.20001220703125,405.0
86264ForrestaniaBD033,BD033,,119.67614402439689,-32.56213922313194,307.5,406.0
86264ForrestaniaBD034,BD034,,119.67553015601135,-32.55995768895603,297.6600036621094,406.0
86264ForrestaniaBD035,BD035,,119.67615608931139,-32.559980179667384,362.8999938964844,406.0
86264ForrestaniaBD036,BD036,,119.67939507954648,-32.50046517856722,171.6999969482422,392.0
86264ForrestaniaBD037,BD037,,119.6764878299944,-32.55778580483294,394.1499938964844,404.0
86264ForrestaniaBD038,BD038,,119.67622287547945,-32.55922125142215,352.75,405.0
86264ForrestaniaBD039,BD039,,119.6754926875364,-32.55822457353554,217.02000427246094,406.0
86264ForrestaniaBD040,BD040,,119.68091009612615,-32.503802858474785,416.29998779296875,392.0
86264ForrestaniaBD041,BD041,,119.67352718816029,-32.56662803613362,388.1199951171875,405.0
86264ForrestaniaBD043,BD043,,119.67875982539044,-32.52092108273493,193.0,391.0
86264ForrestaniaBD044,BD044,,119.67947374056726,-32.508987097519764,223.07000732421875,391.0
86264ForrestaniaBD045,BD045,,119.67936719803687,-32.50498263979249,277.0,392.0
86264ForrestaniaBD046,BD046,,119.6799068056179,-32.49618678472854,480.5,389.0
86264ForrestaniaBMB001,BMB001,,119.67892562128193,-32.49612785570199,67.0,390.0
86264ForrestaniaBMB002,BMB002,,119.68078467284937,-32.50262424828725,54.0,393.0
86264ForrestaniaBMB003,BMB003,,119.68246314738747,-32.51389719603704,51.0,390.0
86264ForrestaniaBMB004,BMB004,,119.6807361486904,-32.50263059376147,42.5,393.0
86264ForrestaniaBRC035,BRC035,,119.67950075564295,-32.50436077530618,125.0,392.0
86264ForrestaniaBRC036,BRC036,,119.6791702723097,-32.50052618898489,150.0,391.0
86264ForrestaniaBRC037,BRC037,,119.67939192869929,-32.498321253649976,135.0,390.0
86264ForrestaniaBRC038,BRC038,,119.6777986225545,-32.498352497427994,155.0,390.0
86264ForrestaniaBRC039,BRC039,,119.67742536307465,-32.49612771646849,110.0,392.0
86264ForrestaniaBRC041,BRC041,,119.676046858726,-32.55818114751997,150.0,405.0
86264ForrestaniaBRC042,BRC042,,119.67745727977044,-32.54018490282071,150.0,408.0
86264ForrestaniaBRC043,BRC043,,119.67802442282157,-32.537958663262,136.0,408.0
86264ForrestaniaBRC044,BRC044,,119.67730679401751,-32.534710533433675,120.0,407.0
86264ForrestaniaBRC045,BRC045,,119.67747980969848,-32.53412163444042,160.0,406.0
86264ForrestaniaBRC046,BRC046,,119.67807947686919,-32.523131659529035,120.0,394.0
86264ForrestaniaBRC050,BRC050,,119.67957977550856,-32.517617025892676,140.0,391.0
86264ForrestaniaBRC051,BRC051,,119.6801202610057,-32.49721744727261,144.0,389.0
86264ForrestaniaBRC053,BRC053,,119.67939797297706,-32.499461897318795,160.0,391.0
86264ForrestaniaCBD197,CBD197,,119.74047274336615,-32.58511931604096,147.91000366210938,423.0
86264ForrestaniaCBD198,CBD198,,119.7404561102638,-32.58511974217881,147.89999389648438,423.0
86264ForrestaniaCBD199,CBD199,,119.74050391149542,-32.585285993164455,150.91000366210938,423.0
86264ForrestaniaCBD201,CBD201,,119.74056150579659,-32.58546466265429,147.52999877929688,423.0
86264ForrestaniaCBD202,CBD202,,119.74066941467989,-32.5856514759254,149.39999389648438,423.0
86264ForrestaniaCBD203,CBD203,,119.74064480153746,-32.58564655810464,142.47999572753906,423.0
86264ForrestaniaCBD204,CBD204,,119.74091625002977,-32.58591154607849,140.89999389648438,423.0
86264ForrestaniaCBD205,CBD205,,119.74084873811076,-32.586186042811576,130.39999389648438,423.0
86264ForrestaniaCBD206,CBD206,,119.74086435427293,-32.58663829076845,142.14999389648438,423.0
86264ForrestaniaCBD207,CBD207,,119.73916651268905,-32.58552249471069,177.8000030517578,423.0
86264ForrestaniaCBD208,CBD208,,119.73893499875204,-32.58589129342711,184.0,423.0
86264ForrestaniaFFD010,FFD010,,119.69040709499998,-32.42124831408128,261.0,427.0
86264ForrestaniaFFD015A,FFD015A,,119.69036711810912,-32.4217420350307,251.60000610351562,428.0
86264ForrestaniaFFD021,FFD021,,119.69004598536313,-32.42230136576479,251.60000610351562,428.0
86264ForrestaniaFFD022,FFD022,,119.69016282629487,-32.42284556702484,272.3999938964844,428.0
86264ForrestaniaFFD029,FFD029,,119.69069290658567,-32.42124292747356,268.70001220703125,427.0
86264ForrestaniaFFD043,FFD043,,119.68998328856277,-32.42010094533994,205.0,427.0
86264ForrestaniaFFD046,FFD046,,119.69152007101177,-32.421209827833785,278.0,427.0
86264ForrestaniaFFD047,FFD047,,119.69170091582983,-32.42007631803281,250.89999389648438,426.0
86264ForrestaniaFFD051,FFD051,,119.690276700599,-32.422287779597895,266.0,428.0
86264ForrestaniaFFD054,FFD054,,119.69011525246097,-32.421258247211775,236.60000610351562,427.0
86264ForrestaniaFFD061,FFD061,,119.69012044224752,-32.421257595303466,263.0,427.0
86264ForrestaniaFFD067,FFD067,,119.6916084210612,-32.42170729769433,263.0,427.0
86264ForrestaniaFFD075,FFD075,,119.69382375446658,-32.42219876865378,383.0,426.0
86264ForrestaniaFFD081,FFD081,,119.69019397769355,-32.422280169627115,278.6000061035156,428.0
86264ForrestaniaFFD088,FFD088,,119.69003100221961,-32.42175038935109,244.1999969482422,428.0
86264ForrestaniaFFD089,FFD089,,119.6908645577945,-32.421731854951254,290.5,428.0
86264ForrestaniaFFD101,FFD101,,119.69044420098886,-32.42109098682825,284.0,427.0
86264ForrestaniaFFD181W2,FFD181W2,,119.69383410047689,-32.422171316115936,369.70001220703125,426.0
86264ForrestaniaFFD188,FFD188,,119.69386821845687,-32.42216391355075,405.79998779296875,426.0
86264ForrestaniaFFD196W1W2W1W1W1,FFD196W1W2W1W1W1,,119.7011151068823,-32.422836655596214,1027.0,430.0
86264ForrestaniaFFD196W1W2W1W1W2,FFD196W1W2W1W1W2,,119.7011151068823,-32.422836655596214,1033.0,430.0
86264ForrestaniaFFD196W1W2W1W1W3,FFD196W1W2W1W1W3,,119.7011151068823,-32.422836655596214,778.5999755859375,430.0
86264ForrestaniaFFD196W1W2W1W1W3W1,FFD196W1W2W1W1W3W1,,119.7011151068823,-32.422836655596214,1039.4000244140625,430.0
86264ForrestaniaFFD196W1W2W1W1W3W1W1,FFD196W1W2W1W1W3W1W1,,119.7011151068823,-32.422836655596214,1078.0,430.0
86264ForrestaniaFFD196W1W2W1W1W3W1W2,FFD196W1W2W1W1W3W1W2,,119.7011151068823,-32.422836655596214,1087.5699462890625,430.0
86264ForrestaniaFFD197W2,FFD197W2,,119.69408325228743,-32.42199452762327,390.82000732421875,426.0
86264ForrestaniaFFRC026,FFRC026,,119.69029583099912,-32.41546747689401,180.0,428.0
86264ForrestaniaNIRC019,NIRC019,,119.69082424712529,-32.41416360418519,160.0,428.0
86264ForrestaniaNIRC020,NIRC020,,119.69106593328006,-32.413194507974175,160.0,428.0
86264ForrestaniaNIRC021,NIRC021,,119.6910635041512,-32.412306776948796,160.0,428.0
86264ForrestaniaNMD078,NMD078,,119.680035342553,-32.455101462344,421.0,401.0
86264ForrestaniaNMD079,NMD079,,119.68042516453883,-32.457256414750084,439.0,399.0
86264ForrestaniaNMD095,NMD095,,119.67912813468584,-32.45519679442863,376.1000061035156,399.0
86264ForrestaniaNMD097,NMD097,,119.67911621236054,-32.45501688956643,354.79998779296875,400.0
86264ForrestaniaNMD099,NMD099,,119.67947339112513,-32.45463111325287,525.7999877929688,401.0
86264ForrestaniaNMD100,NMD100,,119.6793456761942,-32.455191531241724,432.8500061035156,400.0
86264ForrestaniaWBD046,WBD046,,119.67782193668084,-32.478711184221936,302.010009765625,410.0
86264ForrestaniaWBD047,WBD047,,119.67782670663784,-32.47871168680678,209.61000061035156,410.0
86264ForrestaniaWBD048A,WBD048A,,119.67784304935076,-32.478710716711056,269.0400085449219,410.0
86264ForrestaniaWBD049,WBD049,,119.67781132740741,-32.47871106744273,161.52999877929688,410.0
86264ForrestaniaWBD067W1,WBD067W1,,119.67970576840487,-32.47759039506468,375.70001220703125,411.0
86264ForrestaniaWBD075W1,WBD075W1,,119.67967184416929,-32.476931691924996,318.6099853515625,411.0
86264ForrestaniaWBD075W2,WBD075W2,,119.67967184416929,-32.476931691924996,425.17999267578125,411.0
